Image name,Contains figure,Asks for proof,Dependencies,LatexOutput,Reference,GUID,Type,Seq,PT,OriginalName
"Topology, Calculus and Approximation-Vilmos Komornik_256_solution_part_1.png",FALSE,TRUE,,,,b677bd6f-a63e-4bee-9348-06df53f5c8bd,S,256,1,"Topology, Calculus and Approximation-Vilmos Komornik_256_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_256_solution_part_2.png",FALSE,TRUE,,,,737b3936-a5a0-430f-bf67-29b31da8fe89,S,256,2,"Topology, Calculus and Approximation-Vilmos Komornik_256_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_257_problem_part_1.png",FALSE,TRUE,,,,1fd66abc-73ef-44da-967c-32dcc642816e,P,257,1,"Topology, Calculus and Approximation-Vilmos Komornik_257_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_257_problem_part_2.png",FALSE,TRUE,,,,1d717260-adc0-4e60-a0b2-6054604a85ce,P,257,2,"Topology, Calculus and Approximation-Vilmos Komornik_257_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_257_solution_part_1.png",FALSE,TRUE,,,,8086fe14-6a3b-4d82-83a2-95034e8745bc,S,257,1,"Topology, Calculus and Approximation-Vilmos Komornik_257_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_257_solution_part_2.png",FALSE,TRUE,,,,e570d57d-41b0-4267-adb8-c85edc26e80b,S,257,2,"Topology, Calculus and Approximation-Vilmos Komornik_257_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_258_problem.png",FALSE,TRUE,,,,21004ebb-f158-46de-90ba-21b5601113e3,P,258,0,"Topology, Calculus and Approximation-Vilmos Komornik_258_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_258_solution.png",FALSE,TRUE,,,,c81f48d7-d41d-45c4-9380-f91501c2bffa,S,258,0,"Topology, Calculus and Approximation-Vilmos Komornik_258_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_259_problem.png",FALSE,TRUE,,,,fd661113-a14f-46a4-bde4-7f7ded013bf2,P,259,0,"Topology, Calculus and Approximation-Vilmos Komornik_259_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_259_solution.png",FALSE,TRUE,,,,82e61188-eba6-406f-b618-df5807a39503,S,259,0,"Topology, Calculus and Approximation-Vilmos Komornik_259_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_260_problem_part_1.png",FALSE,TRUE,,,,88358295-3df5-4ae4-82ca-8380a9b20485,P,260,1,"Topology, Calculus and Approximation-Vilmos Komornik_260_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_260_problem_part_2.png",FALSE,TRUE,,,,3e8c1854-c60b-4cde-8122-18e1d0093537,P,260,2,"Topology, Calculus and Approximation-Vilmos Komornik_260_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_260_problem_part_3.png",FALSE,TRUE,,,,0eb7b183-efdc-48f7-80db-05b69827be5e,P,260,3,"Topology, Calculus and Approximation-Vilmos Komornik_260_problem_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_260_solution_part_1.png",FALSE,TRUE,,,,2ee266b1-6c44-40e0-85fa-36d106a6bd99,S,260,1,"Topology, Calculus and Approximation-Vilmos Komornik_260_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_260_solution_part_2.png",FALSE,TRUE,,,,c770cd2e-fa8b-4fd3-af01-1e32d40aa9b1,S,260,2,"Topology, Calculus and Approximation-Vilmos Komornik_260_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_260_solution_part_3.png",FALSE,TRUE,,,,f84e1fa4-a45a-47fe-924b-eddfe066cf6f,S,260,3,"Topology, Calculus and Approximation-Vilmos Komornik_260_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_260_solution_part_4.png",FALSE,TRUE,,,,85835bd6-b781-4644-bb9b-3905f65f97bb,S,260,4,"Topology, Calculus and Approximation-Vilmos Komornik_260_solution_part_4.png"
"Topology, Calculus and Approximation-Vilmos Komornik_261_problem.png",FALSE,TRUE,,,,6351d06e-66c3-4977-9062-fd4491a4bf4b,P,261,0,"Topology, Calculus and Approximation-Vilmos Komornik_261_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_261_solution.png",FALSE,TRUE,,,,fe10a13a-f69c-40fe-bd0c-4ee281fada55,S,261,0,"Topology, Calculus and Approximation-Vilmos Komornik_261_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_262_problem.png",FALSE,TRUE,,,,e558cab0-a88d-4784-9577-3a9cf8ba4bc8,P,262,0,"Topology, Calculus and Approximation-Vilmos Komornik_262_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_262_solution.png",FALSE,TRUE,,,,c65f3304-8791-40f7-8408-5b02aa5a682d,S,262,0,"Topology, Calculus and Approximation-Vilmos Komornik_262_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_263_problem.png",FALSE,TRUE,,,,eea6995e-076a-4787-a4cd-b8a607b3718b,P,263,0,"Topology, Calculus and Approximation-Vilmos Komornik_263_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_263_solution_part_1.png",FALSE,TRUE,,,,dc4353fb-c4ee-4921-ae5d-8e8e7ebfe211,S,263,1,"Topology, Calculus and Approximation-Vilmos Komornik_263_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_263_solution_part_2.png",FALSE,TRUE,,,,aab3ed35-d88f-47bf-a7e4-579965bac116,S,263,2,"Topology, Calculus and Approximation-Vilmos Komornik_263_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_264_problem_part_1.png",FALSE,TRUE,,,,3b6ef00c-54e5-473f-92cc-7789c019207a,P,264,1,"Topology, Calculus and Approximation-Vilmos Komornik_264_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_264_problem_part_2.png",FALSE,TRUE,,,,6b9931a5-ba08-451f-bc7f-6d8c098cf3e0,P,264,2,"Topology, Calculus and Approximation-Vilmos Komornik_264_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_264_problem_part_3.png",FALSE,TRUE,,,,0bb9ac9f-459c-4d7b-9954-5cd666b0c2f1,P,264,3,"Topology, Calculus and Approximation-Vilmos Komornik_264_problem_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_264_solution.png",FALSE,TRUE,,,,f2f857a2-48f7-4853-9d72-de6013647c29,S,264,0,"Topology, Calculus and Approximation-Vilmos Komornik_264_solution.png"
